@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
277.299988,103150,76,4.500001,4.1,237,5.2,6.7,7.69,4.68,?,4.6,6.7,Baja
278.699982,103040,87,6.300002,5.900002,209,7.2,8.4,3.7,4.15,?,6,6.7,Baja
280,102890,90,6.500001,7.100003,225,7.7,9.2,5.56,4.51,?,6.8,6.7,Media
279.700012,102760,99,10.400002,4,245,9,10.4,6.25,4.87,?,6.9,6.7,Media
279.299988,102900,100,8,-2.599998,295,6.1,7.3,6.67,4.81,?,6.6,6.7,Baja
279.100006,103040,98,4.300003,-4.199997,337,4.5,5.6,6.25,5.01,?,5.8,6.7,Baja
278.299988,103180,100,1.000002,-1.099998,61,2.9,3.6,10.81,5.64,?,5.2,6.9,Baja
279.399963,103050,91,-2.6,1.500003,114,5,6,11.43,5.7,?,5.2,6.9,Baja
280.099976,102780,83,-2.599998,4.000003,126,7.2,8.5,10.81,4.48,?,5.3,6.7,Baja
280.099976,102430,92,-6.3,8.900002,132,8.7,10.5,3.85,4.33,?,5.9,6.7,Media
280.199982,102040,95,-3.299999,9.9,140,9.8,11.2,5.26,4.54,?,6.5,6.6,Media
280.100006,101990,97,5.100001,7.800003,237,9.1,10.9,7.14,5.35,?,6.3,6.6,Media
279.399994,102240,96,8.400002,4.800002,250,7.6,9.2,8.33,5.73,?,6.9,6.6,Media
279.100006,102320,94,5.1,4.3,223,5.5,7.6,9.09,5.8,?,6.1,6.7,Media
279.200012,102230,96,1.700001,6.7,195,3.4,4.3,8.33,6.35,?,5,6.7,Media
278.700012,101790,99,-2.2,9.2,153,7.3,8.9,9.09,5.55,?,5.8,6.7,Media
279.199982,101520,91,3.5,9.600001,177,7.1,9,9.09,5.38,?,6.5,6.7,Media
278.299988,101410,92,6.7,6.7,233,9.5,12.4,5.88,5.29,?,6.1,6.7,Media
278.799988,101360,87,7.700002,9,235,6.5,8.7,7.14,5.7,?,5.9,7,Media
279.100006,101140,85,3.600002,8.700002,191,7.4,9.6,7.14,5.64,?,5.9,7,Baja
278.199982,100890,88,3.300002,6.500001,206,4.6,6.2,6.25,5.46,?,4.7,7,Media
278.5,101050,86,4.900002,3.700001,8,0.2,0.6,7.14,6.26,?,5.2,7,Media
279.600006,101480,85,7.600001,2.400002,274,4.4,5.4,12.9,6.84,?,6.4,7.1,Media
279.100006,102010,86,5.2,2.500001,227,3.4,4.6,7.14,6.36,?,6.2,7,Baja
279.100006,102380,79,1.900002,2.600002,176,2.5,3.6,9.09,6.66,?,6.1,6.9,Baja
279,102610,75,-2.1,0.8,178,1.6,2.3,8.33,6.18,?,5.2,7,Baja
279,102690,80,-6.299998,1.5,122,4.1,4.9,16,7.39,?,6.5,7.2,Baja
279.399994,102610,94,-7.699998,2.1,127,5.3,6.3,16,5.91,?,6.6,7.1,Baja
280.099976,102540,98,-5.999999,3,143,5.8,7.3,10,6.14,?,6.7,7,Media
280.499969,102330,93,0.500002,5.7,165,4.2,4.7,10,6.14,?,6.8,7,Media
279.399994,102160,97,8.7,4.600001,223,4.3,5.1,12.12,9.04,?,7,7.1,Media
279,102130,90,9.9,2.500001,246,6.4,7.6,10.81,7.35,?,6.9,7,Media
279.100006,102070,75,10.500002,-1.499998,261,7.6,9.2,10.81,5.89,?,6.4,7,Media
277.499969,102050,68,8.4,-5.999999,300,9.7,11.8,10,5.84,?,5.6,6.9,Media
276.799988,102080,60,9.400002,-6.2,304,7.6,9.2,8.33,5.44,?,4.7,7,Moderada
274.5,102150,63,9.000002,-6.399999,292,9.4,11.7,10,6.17,?,4.6,6.9,Moderada
274.399963,102090,71,9.500002,-2.9,291,8,9.4,8.33,6.41,?,3.8,6.9,Moderada
274.699982,102040,76,8.800001,-2.6,258,7.1,9.9,11.43,7.2,?,4,6.9,Moderada
275.100006,101950,72,11.3,-1.4,275,12.8,15.6,8.33,5.66,?,3.6,6.9,Moderada
272.799988,101860,76,8.5,-7.199998,284,7.5,9.8,9.09,6.53,?,1.1,6.8,Moderada
272.499969,101740,73,5.1,-6.499999,299,8,9.8,10,6.52,?,1.3,6.8,Moderada
272.600006,101620,76,0.3,-8.899999,339,4.5,6.1,10,6.85,?,1,6.7,Media
273.999969,101190,74,-4.899999,-8.599998,41,6,9,10.81,6.67,?,1.4,6.8,Media
274.299988,100740,75,-9.099997,-9.1,37,8.3,10.6,7.69,5.58,?,1.7,6.7,Media
274.799988,100100,79,-8.699997,-10.499998,41,10.8,12.5,6.67,4.74,?,1.4,6.7,Media
276,99560,71,-10.5,-15.599997,47,12.6,14.9,6.25,4.96,?,3,6.7,Moderada
277.399963,98870,76,-5.599998,-17.9,29,15.3,18.9,7.69,6.01,?,2.7,6.5,MuyAlta
278.299988,98530,80,0.100002,-15.599998,10,14.7,18.5,9.09,6.57,?,3.1,6.6,Moderada
277.299988,98990,82,8.500003,-9.399999,342,12.8,15.2,9.09,6.47,?,3.4,6.5,Moderada
276.399994,99580,75,4.800002,-4.8,298,6.4,8.8,10.81,6.63,?,3,6.6,Moderada
277.299988,99740,74,1.200001,-3.599998,342,2.4,4.5,11.43,7.66,?,3,6.5,Moderada
276.699982,99650,75,5.400002,-4.199998,318,9.4,11.7,10.81,6.78,?,1.3,6.5,Moderada
274.099976,100100,76,14.500002,-0.2,257,12.8,16.1,11.43,6.87,?,1.2,6.5,Moderada
272.999969,100500,71,9.100003,2.4,226,8.8,11.9,7.69,6.5,?,-0.9,6.4,Moderada
273.699982,100580,68,10.300001,3.600002,243,10.8,13,10,7,?,-0.8,6.4,Moderada
274.100006,100500,65,10.5,-1.799999,259,7.7,10.3,10.81,7.07,?,0.1,6.5,Moderada
272.999969,100590,82,12.700002,-4.199997,295,7.2,9.3,10.81,7.07,?,-0.3,6.4,MuyAlta
273.699982,100800,75,13.3,-3.2,271,11.6,14.8,11.43,7.18,?,0.5,6.4,MuyAlta
273.200012,101150,76,10.800001,-0.699998,278,13.5,16.5,10,6.86,?,1.9,6.4,Moderada
274.5,101300,74,3.600002,3.9,207,4.6,5.9,10,7.19,?,1.6,6.3,Media
276.599976,101230,71,-3,10.7,178,8.8,11.4,9.09,5.86,?,3.8,6.4,Media
277.700012,101090,79,-6.5,12.700002,148,10.3,13.1,5.56,5.18,?,4.7,6.4,Moderada
277.399994,100850,91,-10.4,12.100001,144,12.6,15.7,8.33,6.24,?,5.3,6.4,MuyAlta
279.299988,100480,96,-14.8,13.1,132,15.8,19.2,12.9,7.46,?,5.6,6.4,MuyAlta
279.699982,100410,98,-8.4,16.5,139,15.8,19.2,10,7.91,?,6.8,6.4,MuyAlta
279.399963,100990,90,-2.099998,7.6,175,4.7,5.7,12.12,8.24,?,6.5,6.4,MuyAlta
279.199982,101100,93,-5.3,1.600003,110,2.8,4.2,10,8.08,?,6.5,6.5,Moderada
279.600006,100850,93,-7.5,-4.099997,56,5.3,7,10,8.18,?,6.2,6.5,Moderada
280.799988,100360,94,-11.1,-2.5,61,6.7,8.1,9.09,7.42,?,6.6,6.5,Media
280.499969,99800,97,-10.799998,0.000002,103,8,9.4,12.12,6.5,?,6.9,6.5,Moderada
280.099976,99860,98,-1.299999,10.100001,105,6.9,8.9,8.33,6.31,?,7,6.3,Moderada
280.700012,100210,88,-4.8,8.600001,189,10.3,12.7,9.09,6.4,?,6.8,6.5,Moderada
280,100100,95,-5.799998,3.5,135,8.1,9.9,9.09,6.99,?,7.1,6.4,Moderada
280.100006,100110,92,-3.4,2.100002,97,12.1,15,10,5.77,?,7,6.3,Moderada
279.299988,100460,96,4.300002,7.2,239,12.3,14.6,8.33,6.04,?,5.5,6.4,Moderada
279.199982,100630,81,0.000002,6.800002,211,8.2,10.2,10,6.71,?,6,6.3,Moderada
279.299988,100490,83,-10.499998,5.8,124,6.8,8.2,7.69,6.95,?,6.3,6.3,Media
280.100006,100270,87,-13.399999,5.400003,94,11.3,13.8,10,5.52,?,6.5,6.2,Moderada
280.399994,100180,90,-12.6,7.700003,122,7.2,8.7,8.33,6.04,?,6.4,6.3,Moderada
279.899994,100040,90,-13.499998,2,108,7.7,8.8,10,6.39,?,6.6,6.2,Moderada
279.100006,99530,96,-9.799998,-5.3,64,8.6,10.3,10,6.13,?,6.6,6.2,Moderada
279.699982,99400,90,0.700002,-3.799999,65,10.6,12.8,6.25,5.75,?,6.2,6.2,Moderada
280.200012,99580,86,7.700002,2.3,119,4.2,5.2,8.33,6.63,?,6.5,6.3,Media
279.899994,99940,81,10.1,3.600002,73,0.8,1.5,8.33,6.3,?,5.9,6.3,Media
279.200012,100330,78,9.8,3.500001,260,12,14.4,9.09,5.26,?,5.6,6.3,Media
279,100780,70,4.4,2.700001,236,7.5,8.9,8.33,5.68,?,5.9,6.3,Media
280.799988,100890,68,-2.3,4.000003,171,2.8,3.5,9.09,5.84,?,6.3,6.4,Baja
280.499969,100910,78,-10.799998,1.3,110,6.1,7.2,8.33,6.11,?,6.6,6.4,Media
280.699982,100770,83,-12.3,3.6,100,8.3,9.7,8.33,4.97,?,6.6,6.3,Media
280.600006,100870,86,-12.6,-0.1,96,8.1,9.5,9.09,6.02,?,6.8,6.3,Moderada
280.599976,100820,82,-13.799998,-1.9,85,8.7,10.4,10,6.77,?,6.8,6.4,Moderada
280.700012,100810,84,-13.5,-2.3,91,8.5,10.3,10,6.43,?,6.6,6.3,Moderada
280.399994,100740,87,-7.399999,-0.899998,80,7.7,9.3,11.43,6.8,?,6.3,6.3,Media
280.100006,100930,84,-6.499999,1.300002,73,7.1,8.3,10.81,6.6,?,6.6,6.4,Media
280.599976,100940,77,-4.999999,3.600002,100,5.8,6.8,11.43,6.32,?,6.8,6.4,Media
279.799988,101010,85,-4.899999,4.200002,152,3.5,4.2,10,6.56,?,6.2,6.4,Media
279.799988,100900,86,-8.699997,3.600002,114,5.3,6.2,10,6.49,?,6.2,6.3,Media
280.200012,100520,74,-15.9,1.200003,111,8.5,11.1,9.09,4.94,?,6.7,6.4,Media
280,99940,87,-20.999998,4.1,100,12.6,15.4,5.88,5.2,?,6.9,6.4,MuyAlta
280.5,99530,86,-20.1,5.200002,103,16.4,21.2,7.69,6.78,?,7,6.6,MuyAlta
280.899963,99100,95,-15.399999,7.6,104,16.1,20.6,10.81,7.74,?,6.9,6.5,MuyAlta
280.599976,99000,93,-6.499999,12.000002,138,9.6,13.4,10.81,7.63,?,7.1,6.5,Moderada
280.899994,99160,85,-5.399999,13.9,150,10.2,12.9,9.09,6.6,?,7.5,6.6,Moderada
280.5,99260,90,-3.599998,15.300001,160,9.6,11.5,10.81,7.05,?,7,6.5,Moderada
278.999969,99820,95,5.400002,13.400002,177,10.7,13.7,9.09,7.09,?,6.8,6.5,Moderada
279.600006,100440,85,3.100002,10.1,194,8.8,10.8,11.43,7.17,?,6.7,6.6,Moderada
279.399963,100740,87,0.200002,9.000002,181,8.3,10.3,11.43,7.44,?,6.9,6.6,Moderada
279.399994,100810,89,1.200001,7.100001,178,7,8.4,11.43,8,?,6.6,6.7,Moderada
278.5,100820,98,0.700002,7.6,192,6.8,9.7,10,6.81,?,5.9,6.7,Moderada
278.899994,100770,82,0.3,7.3,182,6.8,8,10.81,7.09,?,6.1,6.7,Moderada
279.5,100360,84,-9.599998,8.8,146,8.8,10.2,9.09,6.53,?,6.7,6.7,Moderada
280.200012,99660,92,-12.3,10.8,134,13.9,17.6,11.43,6.27,?,6.8,6.7,MuyAlta
281.200012,99230,88,-10.599997,8.5,126,14.9,18.1,9.09,6.85,?,6.3,6.6,Moderada
281.200012,99020,88,-4.5,6.7,123,8.6,10.6,10,7.54,?,6.6,6.4,Moderada
280.799988,99150,87,1.100002,11.600001,187,7.3,9,10,6.9,?,6.8,6.5,Moderada
280,99310,86,1.3,13.200002,181,9.3,11.3,13.79,7.71,?,6.7,6.5,Moderada
278.700012,99730,90,4.500001,11.6,183,8.5,10.7,11.43,7.41,?,6.5,6.5,Moderada
279.100006,100120,82,3.8,8.3,193,8.5,11.2,11.43,7.5,?,6.3,6.4,Moderada
279.899994,100330,81,-0.299998,6.6,184,8.1,10.3,12.12,7.5,?,6.7,6.5,Moderada
280.299988,100230,85,-2.4,6.000001,154,6.4,7.7,11.43,7.52,?,6.4,6.5,Moderada
279.899994,100130,84,-1.8,6.000001,157,3.6,4.5,10.81,7.68,?,6.1,6.5,Moderada
279.5,100010,81,-2.499999,6.9,103,2.8,3.7,12.12,7.84,?,5.2,6.4,Moderada
279.399994,99950,86,-1.9,7.5,163,4.2,5.2,12.9,7.84,?,6.5,6.8,Moderada
279.600006,99810,86,-1.499997,5,136,5.3,6.2,12.12,7.72,?,6.5,6.7,Moderada
279.200012,99920,86,2.700001,0.700002,174,1.7,2.4,11.43,7.52,?,5.3,6.6,Moderada
279.100006,100230,82,6.100001,-1.399998,181,0.8,3.1,12.12,7.71,?,6.3,6.7,Media
278.399994,100830,80,11.000002,-0.199997,278,8.3,10.3,10,7.62,?,5.7,6.8,Media
278.299988,101210,74,10.3,0.300002,273,6,7.1,11.43,5.99,?,5.6,6.6,Moderada
278.5,101160,86,4.2,8.200002,228,5.4,6.9,10,6.66,?,5.5,6.6,Media
279.699982,100990,87,-1.5,10.600003,152,9.6,11.7,9.09,5.36,?,6.1,6.6,Media
279.599976,100480,91,-3.2,11.200002,132,11.2,13.4,6.67,5.45,?,6.5,6.6,Media
279.499969,100300,85,2.400002,11.6,200,8.4,10.1,8.33,5.54,?,5,6.6,Moderada
277.600006,100260,98,2.7,10.2,144,11.1,14.6,8.33,6.56,?,6.1,6.8,Moderada
277.999969,100390,90,-3.4,7.100003,140,10.7,13.1,11.43,6.7,?,5.4,6.7,Moderada
278.399994,100580,77,-6.299998,2.800003,121,7.1,8.8,10,7.27,?,6.3,6.9,Moderada
278.899963,100820,78,-7.499999,-2.299999,68,6.2,7.8,12.9,7.61,?,6.4,6.9,Media
278.399994,101070,83,-5.899997,-6.799998,58,9.5,11.7,10,6.59,?,5.5,6.8,Media
278.600006,101210,77,-5.9,-10.9,17,7.2,8.5,10.81,5.67,?,6.1,6.8,Media
280.099976,101380,71,-0.499998,-11.399999,21,7.2,9.8,10,5.76,?,5.8,6.9,Media
279.399994,101550,82,1.300002,-10.799998,7,7.4,8.5,6.67,5.42,?,6.3,6.9,Media
279.600006,101610,85,3.600002,-8.399999,335,6.2,7.4,9.09,5.84,?,5.9,6.8,Media
279.599976,101680,77,4.100001,-6.599998,300,4.3,5.3,9.09,5.68,?,5.8,6.8,Baja
279.600006,101660,69,4.100001,-0.299998,316,3.4,4.3,7.69,5.61,?,6.2,7.2,Baja
278.899994,101490,77,1,3.2,134,2.3,4.2,7.69,5.85,?,6.2,7,Baja
279.100006,101200,80,-0.499998,3.700001,145,3.1,4.5,7.69,5.81,?,5.6,7,Baja
279.100006,101120,87,0.100002,2.300002,153,4.1,5,7.14,5.69,?,5.7,6.9,Baja
279.399994,101200,78,3.400002,0.300002,178,6.9,8.2,7.14,4.48,?,6.1,6.9,Media
278.700012,101320,79,5.7,2.200001,183,7.7,9.2,10,6.18,?,6.1,6.7,Media
278.299988,101190,84,5.7,4.800002,253,4.3,5.5,9.09,6.45,?,5.7,6.7,Media
279.099976,100990,88,3.8,8.100001,206,7.3,8.7,8.33,5.39,?,5.8,6.7,Media
279.600006,100730,92,3.3,9.800001,197,7.6,9.1,5.26,4.79,?,6.6,6.8,Media
280.299988,100340,95,-2.399998,13.800003,172,10.5,12.9,5.88,5.2,?,6.4,6.8,Moderada
279.700012,99980,97,2,13.9,163,14.6,18.2,7.14,5.88,?,6.7,6.7,Moderada
279,100310,84,4.400002,3.9,222,7.3,8.8,9.09,7.06,?,6.2,6.7,Moderada
278.899994,100280,80,5.000001,4.400003,227,5.7,7.4,10,7.08,?,6.3,6.9,Moderada
279,100460,76,5.6,-1.6,218,3.9,5.1,10,7.27,?,5.9,6.7,Moderada
278.100006,100520,82,6.7,0.1,213,4.5,5.9,10.81,7.43,?,5.3,6.7,Moderada
278.100006,100780,71,7.300002,-1.299999,240,7.8,10.6,8.33,7.09,?,5.3,6.6,Media
276.899963,100930,72,3.400002,0.1,218,5.8,7,10,6.66,?,6,6.8,Media
276.899994,100600,75,0.300002,2.100002,179,6.2,7.3,10.81,7.13,?,5.7,6.7,Media
277.299988,99780,91,0.600002,9.400002,180,11.3,13.8,12.9,5.91,?,5,6.7,Moderada
278.5,99030,90,2.600002,13.9,170,13.5,16.5,7.14,5.79,?,5.2,6.6,Moderada
278.899963,98980,71,9.400002,5.800003,232,9.3,11.4,10.81,6.42,?,5.9,6.6,Moderada
278.700012,98930,73,11.2,6.100001,226,7.2,9.3,9.09,6.88,?,4.4,6.6,Moderada
277.399963,98970,78,13.200002,5.100001,258,8.3,11.3,8.33,6.57,?,3.6,6.5,Moderada
277.899994,98970,71,12.3,4.700002,241,10.6,12.5,13.79,7.5,?,4,6.5,MuyAlta
277.399994,98980,69,15.5,4.9,241,11.6,14.2,12.12,7.79,?,4.6,6.6,MuyAlta
277.399994,99080,79,15.100001,4.500003,239,7.7,9.8,12.9,7.82,?,4.3,6.5,MuyAlta
277.100006,99130,76,17.800001,3.700001,243,13.2,15.8,12.9,8.78,?,4.1,6.5,MuyAlta
276.399994,99520,83,19,1.900003,260,13.8,16.4,12.9,7.86,?,4.1,6.5,MuyAlta
275.899963,100020,82,19.000002,3.9,268,15.3,19,12.9,8.11,?,4.3,6.5,MuyAlta
276,100150,72,13,5.8,233,5.9,7.2,12.12,7.95,?,2.6,6.5,Moderada
276.199982,100240,74,10.6,5.600001,240,7.3,10.7,11.43,7.57,?,3.8,6.4,Moderada
275.700012,100440,75,6.3,4.3,236,6.8,8.5,10.81,7.13,?,2.9,6.5,Media
276.600006,100530,64,2.100002,5.200002,207,5.4,7.1,9.09,6.37,?,4.1,6.5,Media
277.299988,100330,53,1.1,5.1,113,3.8,4.9,10,6.71,?,4.2,6.5,Media
277.299988,100320,70,1.4,2.9,108,10.1,11.8,8.33,5.25,?,3.5,6.5,Media
278.099976,100280,61,6.4,-0.099998,308,1.4,2.1,10,6.3,?,2,6.5,Media
277.799988,100590,69,6.600001,-2.899998,16,4.9,5.9,10,5.98,?,5.2,6.6,Media
277.399994,100800,73,7.300002,0.800002,236,2.1,3.4,10,6.61,?,4.8,6.8,Media
277.399963,100660,76,-2.4,11.600003,189,8.6,10.1,10,6.53,?,4.8,6.7,Moderada
279.299988,99670,88,-5.199998,17.300001,141,17.1,21.1,5.26,5.14,?,5.3,6.7,MuyAlta
280,99580,79,14.500002,10.6,206,9.6,11.8,9.09,7.49,?,6.7,6.6,Moderada
279.399994,99730,79,5.7,11.500003,187,10.1,12.6,10.81,7.24,?,6.5,6.8,MuyAlta
278.599976,99650,84,6.3,13.400002,190,11.9,15.1,11.43,7.37,?,5.9,6.8,MuyAlta
279.399994,99930,84,10.3,12.400002,209,11.2,13.7,13.79,8.06,?,6.5,6.7,MuyAlta
278.499969,100380,87,11.900003,11.500002,214,11.4,14,14.81,8.99,?,6.7,6.9,MuyAlta
278.700012,100840,77,11.600001,10.600003,218,10.9,13.6,10.81,8.22,?,6,6.8,MuyAlta
277.5,101300,88,8.4,9.7,230,10.8,14.5,10.81,7.97,?,5.5,6.7,Moderada
278,101490,81,6.000001,7.5,201,8.9,10.4,12.9,7.21,?,5.8,6.7,Moderada
278.200012,101660,76,6.2,7.6,211,9.2,11.4,12.12,7.3,?,5.3,6.8,Moderada
277.899994,101750,79,8.1,6.1,219,6,8.8,10.81,6.81,?,5.1,6.8,Moderada
277,102000,84,6.800002,4.600001,212,6.5,8,10,6.48,?,4.7,6.7,Media
278.200012,102140,77,-2.8,10.500002,171,9.2,10.6,9.09,5.86,?,5.7,6.8,Moderada
279.399963,101820,79,-6.999999,16.799999,155,12.6,16.2,7.14,5.51,?,6.6,6.7,MuyAlta
280.200012,101240,91,-7.499999,18.799999,156,17.3,23.2,8.33,6.36,?,6.4,6.7,MuyAlta
279.999969,101110,100,-0.499998,17.900003,171,13,16.1,12.12,8.18,?,7.4,6.6,MuyAlta
280.700012,101190,97,-1.799999,13.400002,166,11,13.3,12.9,8.48,?,7.4,6.6,MuyAlta
281.399994,101060,95,-2.7,13.700003,158,11.7,13.9,12.9,7.73,?,7.6,6.8,MuyAlta
280.5,100730,100,-1.699998,13.000003,158,8.9,10.4,12.12,7.97,?,7.2,6.7,Moderada
280.5,100970,89,5.400003,10.300001,207,9.4,11.4,12.9,7.11,?,7.3,6.7,MuyAlta
279.899994,101390,82,2.700001,6.700002,177,7.9,9.5,12.12,7.76,?,7.1,6.8,Moderada
279.600006,101330,87,-0.4,5.900003,174,6.4,7.8,12.12,7.17,?,7.1,6.9,Moderada
278.999969,101100,93,2.8,2.400003,179,4.4,5.6,11.43,7.63,?,6.5,6.8,Moderada
278.599976,100950,84,6.400002,2.4,214,4.2,5.9,12.9,8.39,?,6.1,6.8,Moderada
278.599976,101100,68,5.400002,2.6,241,4.8,6.1,12.9,7.98,?,5.4,6.8,Moderada
277.899963,101410,60,7.000001,-1.2,280,5.8,8.4,12.12,7.56,?,4.4,7,Moderada
277.799988,101730,68,9.800001,-3.5,323,7.9,9.6,12.12,6.21,?,4.5,6.8,Moderada
277.700012,102090,78,9.1,-2.9,293,8.4,9.9,10.81,6.46,?,5.3,6.8,Moderada
277.200012,102350,74,6.6,1.300002,258,5.4,6.4,9.09,6.6,?,5.2,6.9,Media
276.200012,102290,78,1.800002,6.500003,188,5.7,7.2,10.81,6.33,?,5.2,7,Media
277.600006,101720,77,-9.799998,9.2,148,11.5,13.7,9.09,5.23,?,5.6,6.9,Moderada
278.200012,100600,97,-13.799998,12.100001,136,15.6,18.6,6.67,5.39,?,5.7,6.8,MuyAlta
279.599976,99910,90,-12.699999,7.500001,110,17.9,22.6,9.09,7.16,?,5.2,6.7,MuyAlta
279.399994,99830,90,-9.299998,1.1,91,16.6,19.8,10,7.46,?,5.6,6.7,MuyAlta
279.200012,100270,84,-6.7,-7.499999,67,12.9,16.5,9.09,7.39,?,6.5,6.7,MuyAlta
279.299988,100790,79,-5.399999,-9.099998,41,8.8,11.3,9.09,7.49,?,7,6.8,Moderada
279.5,101220,74,-1.399998,-8.2,12,7.3,9.1,10,7.09,?,6.9,6.8,Moderada
280.299988,101210,68,4.4,-6.399999,346,5.8,6.9,9.09,6.71,?,6.8,7,Media
279.399994,101200,75,3.100002,-5.799998,355,4.2,5.2,10,6.15,?,6.2,7,Media
278.799988,101140,81,3.700001,-2.299999,306,3.6,4.2,10,6.75,?,5.6,6.9,Media
279.200012,101170,76,2.800003,-0.2,245,1.1,1.8,9.09,6.79,?,5.8,7,Baja
279,101160,78,2.200001,1.700001,177,3.3,4.2,9.09,7.14,?,6.6,7.6,Baja
278.899994,101100,80,-1.699998,2.000001,155,6.1,6.9,8.33,6.21,?,6.8,7.3,Media
279.5,100880,82,-4.799998,4.000001,161,3.4,5.6,12.12,6.48,?,6.3,7.1,Media
279.899994,100360,83,-12.899997,3.100002,104,10.2,12.2,11.43,4.86,?,6.5,7.1,Media
280.099976,99390,88,-16.599997,3.700001,96,12.4,15.5,6.25,5.12,?,6.9,7.1,MuyAlta
280.899963,98480,93,-11.999998,4.9,99,17,21.9,10,7.26,?,6.5,7,MuyAlta
281.699982,98440,88,-2.7,9.200002,128,14.5,17.4,10,7.22,?,6.5,7,MuyAlta
281.499969,98820,84,-0.799998,14.300003,156,13.2,16.6,11.43,7.07,?,6.4,7,Moderada
280.299988,99260,88,-1.8,16.500004,166,11.7,14,10,6.66,?,6,7.1,Moderada
280.100006,99460,84,-5.899999,16.600002,145,10.8,13.2,10,6.78,?,5.7,7.1,MuyAlta
279.899963,99400,91,-7.7,13.6,131,12.1,15.9,10,6.73,?,6.8,7,MuyAlta
280.199982,99350,87,-7.599998,9.7,136,9.6,11.5,10,7.2,?,6.8,7,Moderada
280.200012,99330,91,-6.399999,10.1,120,9.7,11.5,8.33,6.68,?,7.3,7.1,Moderada
280.600006,99180,86,-5.599998,6.1,107,10.3,12.6,9.09,6.71,?,7.1,7.1,Moderada
278.799988,99010,100,-1.3,-1.4,81,6.6,8,10,6.11,?,6.8,7.1,Media
279.5,99390,78,1.700001,-4,23,2.8,4.2,9.09,6.5,?,6.9,7,Media
279.099976,100020,77,5.7,-2.8,300,2.7,3.4,9.09,6.52,?,7.4,7.7,Media
279.399994,100490,82,5.6,-1.6,253,3.5,4.4,9.09,6.15,?,7.3,7.6,Media
278.899994,100590,92,3.6,4.800002,175,4.1,4.9,10,6.97,?,7,7.3,Media
278.899994,100300,95,-0.699998,6.500001,170,6.6,7.6,10.81,5.95,?,6.7,7.2,Media
279.5,100380,91,5.3,3.5,124,4,4.9,7.69,6.04,?,5.6,7.3,Media
279.700012,100570,86,7.800002,3.100002,134,6.4,7.4,6.67,5.36,?,5.8,7.2,Moderada
279,100610,96,7.5,5.8,229,7.1,8.8,9.09,6.68,?,6.6,7.2,Moderada
279.100006,100530,87,10.600001,5.5,240,8.2,9.9,10,6.52,?,5.7,7.1,Moderada
279,100740,87,12.200002,3.300002,259,8.7,10.3,7.14,6.43,?,6.8,7.2,Moderada
279.200012,100890,94,11,-1.299999,285,5.2,6.4,11.43,7.02,?,6.6,7.1,Moderada
278.100006,101350,100,10.1,-3.599998,278,5.7,6.8,9.09,7.57,?,7.1,7.1,Moderada
278.899994,101740,88,7.9,-2.099998,333,5.6,6.6,10.81,7.25,?,7.2,7.1,Media
278.200012,102070,91,7.600001,-0.7,307,4.9,6.2,10,7.07,?,7.4,7.3,Media
279.100006,102240,79,6.1,-0.599998,257,1.8,2.6,10.81,6.57,?,7.1,7.3,Media
278.600006,102190,82,0.200002,1.900002,189,3.6,4.7,7.69,6.59,?,6.4,7.3,Baja
279,102030,77,-5.1,3.3,118,5.3,6.3,9.09,6.38,?,6.8,7.3,Baja
279.600006,101770,82,-8.899999,4.700002,114,6.7,7.5,8.33,4.98,?,7,7.4,Media
279.899994,101480,88,-11.699999,3.300002,113,8.7,10.4,6.25,4.67,?,7.4,7.3,Media
279.199982,101320,100,-11.5,-0.6,92,9.8,11.9,7.14,5.06,?,7.3,7.3,Media
280.299988,101310,88,-10.7,-4.199998,79,9.5,11.5,7.69,5.22,?,7.3,7.4,Moderada
280.200012,101310,87,-9.8,-6.8,59,8.4,11.1,11.43,6.4,?,7.6,7.5,Media
280.299988,101330,93,-5.999999,-9.499997,46,7.3,9,7.14,5.81,?,7.7,7.5,Media
281,101410,89,-2.6,-9.399999,14,7.1,8.5,7.69,5.67,?,7.4,7.5,Media
280.899994,101620,89,0.500002,-9.499998,358,8.5,9.8,7.14,5.07,?,7.6,7.5,Media
280.899994,101800,89,3.4,-7.599998,346,6.9,8.2,5.26,4.77,?,7.8,7.5,Baja
280.600006,101930,93,3.300003,-5.899999,336,5.3,6.4,5.26,4.8,?,7.5,7.5,Baja
280.5,102070,92,2.6,-5.3,351,3.1,3.9,5,4.69,?,7.3,7.5,Baja
280.5,102280,81,-0.1,-0.999998,65,0.7,1.1,16,5.31,?,7.6,7.6,Baja
281.399994,102420,77,-0.2,2.600002,143,2,2.5,16,6.32,?,9,9.3,Baja
281.099976,102390,79,-2.5,5.400002,135,4.7,5.5,16,5.8,?,8.4,8,Baja
281.100006,102130,82,-7.599998,7.400002,139,5.9,6.8,16,3.98,?,8,7.7,Baja
281.100006,101870,85,-7.9,8.700002,134,8.9,11,4.76,4.15,?,7.9,7.6,Moderada
